ISO_C3,start,end,avg,trend_annual,Pvalue
AFG,10.847795997633309,15.53052675069784,13.131685340433618,0.06389088834297166,7.832912122556358e-71
AGO,23.771062323571627,27.46384711393388,25.48848302778176,0.048134284119209975,6.619860713607735e-69
ALB,14.775768872294307,18.806421131025918,16.772367023002648,0.054090321574643545,4.075681648128167e-65
ARE,29.91623872963301,33.29374935949491,31.495384514002676,0.04568171802428708,1.5539260913336554e-64
ARG,16.830651062124335,19.845444720944943,18.224319686424234,0.039833182302264264,5.8700670089809176e-67
ARM,8.584053824507377,12.907295500294058,10.688861315193595,0.05823031808079041,3.74156511143614e-64
AUS,17.65047971821516,20.875463589482138,19.17754090294414,0.042551368123043574,1.3139146326799157e-69
AUT,9.519248544611603,13.341938527359627,11.400561541531262,0.05040072095008776,7.153651215909448e-57
AZE,13.510385991536292,17.355472607582037,15.373310863952236,0.051874422916988246,7.514739113682085e-63
BDI,20.731443090726593,23.741951012601092,22.116400419203107,0.040544604808570396,2.534125313063635e-62
BEL,11.348167676478111,14.63184665661832,12.985603278582113,0.042157161084916996,9.709312003299365e-54
BEN,27.98419693376371,31.07155981842012,29.343163209647194,0.04198806166329726,8.996211139255632e-56
BFA,29.436318209864616,32.95891233046664,30.956813613374305,0.04805852299672649,3.13387675238329e-57
BGD,25.93169027392316,29.314418712291275,27.485872235424505,0.04609065880665451,1.6055089083632984e-66
BGR,13.205545732584856,17.270424724748967,15.21088168122997,0.0551226633907026,4.542582501386077e-59
BHS,26.942714036649342,29.48900595198328,28.173345707142477,0.03361828181969761,7.503650902694629e-79
BIH,11.729157950512691,15.225062134354385,13.458685056069571,0.046633762192034245,4.334203438620333e-51
BLR,7.566565311784287,11.57910988093568,9.544490799918071,0.05417638253768221,2.769617246712037e-50
BLZ,25.862814795411424,28.78183573435161,27.22920870536892,0.039831381918736884,1.7622968849104856e-53
BOL,17.635180998928035,21.86465522079057,19.612191582692258,0.05610257615312898,3.751571015819579e-70
BRA,23.83024600079616,27.102963287081636,25.337515331860573,0.04347171108229337,3.988715053906113e-68
BTN,9.204757186984612,12.136583473815548,10.555342360701161,0.039872249806245444,5.824130501403747e-60
BWA,23.15038924022006,27.499794494968203,25.10453311619022,0.05762473782545791,7.81608844067427e-58
CAF,25.729946706117467,29.21451744785809,27.336852487903048,0.047296034371165696,1.7368308346644906e-72
CAN,6.776861223291544,11.389905823481293,9.012318847185023,0.06118438881125295,1.4894826193406057e-80
CHE,7.431969134002473,11.251245725630188,9.305658806032163,0.05031787187706203,1.2496133955939492e-59
CHL,12.173665297795424,15.50957445659279,13.721827235793173,0.04391933387149392,9.876527275409297e-78
CHN,13.615811035073992,17.468922162297215,15.484863557726705,0.0514519732631507,7.386536223609343e-74
CIV,26.835920871460246,30.1466309159955,28.33586360241758,0.043990892233018324,5.933727515337851e-72
CMR,25.48432073544562,28.80631238253465,27.017482560096614,0.0450154756094623,9.61982836596458e-75
COD,24.69781773992631,28.309965952304964,26.36946317587058,0.04830362608151482,2.1560499885470033e-74
COG,25.32535263719929,28.697064082674373,26.895195678194256,0.045040376128982026,4.2804068932184476e-77
COL,24.07124282146136,27.64438007541146,25.738675055407708,0.04762027233840157,1.967618769798195e-68
CPV,24.792766215006534,27.087529474894232,25.890038136918438,0.030458901520185773,7.47948865984628e-60
CRI,26.478069124750707,29.51938888162614,27.92538538388017,0.0408870913144042,7.352422138518875e-62
CUB,27.14760236658384,30.075726919396477,28.54820450452152,0.03882678996035264,8.921329188450331e-74
CYM,27.918354882134356,29.79948721991647,28.804152927842274,0.02519682908564155,9.287660222683536e-61
CZE,9.161851417135543,12.96316192983404,11.060518722294793,0.04960266263422417,1.268556057464826e-54
DEU,9.511442434206408,13.10973556962572,11.305420571913363,0.04662313689159668,3.8719100974922645e-54
DJI,30.93571701049807,33.82169197082522,32.222973813197434,0.037133949107395946,2.1664235911419985e-45
DNK,9.523944257794577,12.756387951264983,11.142794567013398,0.04180411272698189,3.866338576687682e-49
DOM,27.34933483138874,30.033194552997355,28.648492366069,0.0357548810307619,1.7208548629648585e-69
DZA,18.451394480027364,22.393872754099384,20.356810782076067,0.052710254408356326,3.2446390933695906e-67
ECU,21.734871012939664,24.835157836044633,23.209672849424177,0.04076108503572975,3.536713972959799e-71
EGY,22.83432759557855,26.675170473455132,24.673370628744145,0.050758627208091156,9.817043046574039e-74
ERI,29.080719419610862,32.65112370434916,30.67450264556754,0.04732789961353629,6.65292188367458e-63
ESP,15.766998801528349,19.256581679746823,17.44230268189031,0.046266968494760384,1.2249167463935968e-64
EST,5.9334390412391675,9.996324941249645,7.937720076408454,0.05449985164890819,2.156850512314506e-46
ETH,21.927287361498525,25.077825347865897,23.357421001546246,0.04219176893127669,1.0665171716981512e-66
FIN,3.0285894843198924,7.438331771926953,5.221267387106308,0.05860979615386679,9.373333835546721e-51
FJI,26.574087829589867,28.494826596577983,27.48002390750621,0.025271049942301425,1.0230737923890364e-61
FRA,12.419652173115903,15.887599140232938,14.13080839462513,0.04522703363757893,1.0741410123727724e-60
FRO,7.399668629964216,8.799355358547658,8.26513526285652,0.010033897430573308,6.129137567317459e-6
GAB,25.435384933576035,28.6219772008174,26.892203267959506,0.04311542828585668,1.4460583880539408e-75
GBR,10.696595481745302,13.536971899384804,12.071117540863016,0.03602032799009597,1.116751710609472e-56
GEO,10.289958921683551,14.226807377715694,12.215821912785112,0.05262042451211339,4.537785883268533e-64
GHA,27.865453713687558,30.84848580332811,29.22145743614822,0.039712020439546816,1.0832253747787952e-70
GIN,26.260281880327945,29.91262956506458,27.995469819991747,0.04845946393725658,1.0788989607228457e-71
GNB,28.48306308078866,31.334207309365123,29.76406878815554,0.03859889982994868,3.878668226575261e-54
GNQ,26.921226876486084,29.940643296359255,28.288063935015998,0.04119306959763167,1.491772595452551e-67
GRC,16.951203154156257,20.77143840343156,18.828905611675832,0.0511248553784318,1.9321900492187016e-66
GRL,-7.731650540212991,-3.353032398764466,-5.568904975465677,0.05464292386489817,1.6515020036206062e-56
GTM,23.618653280376375,27.777353699205456,25.52923729596428,0.05445524616668535,8.447090529421475e-66
GUY,27.397616319287714,30.128717126517007,28.702185669044486,0.03673853439945055,2.8073312811518233e-66
HND,24.92046915506799,28.498873100016002,26.62567403917916,0.04809614810177024,6.340387524608797e-67
HRV,13.316437420487414,17.293093107131774,15.296571979744362,0.053114771231815947,1.1040464881546078e-61
HTI,27.658050483212527,30.554770644314353,29.066785867346816,0.038769301875910274,2.014874164575839e-72
HUN,12.191707563417967,16.158936364869454,14.192699213069114,0.05302568026710853,2.206499927254374e-55
IDN,27.496779166257912,30.147322006512347,28.75308476774669,0.03509749098415844,2.685163995379391e-79
IND,25.8003001303901,29.233006817283048,27.35615734283195,0.04653286324968487,4.153762405503333e-70
IRL,10.694116075536249,13.273517089923573,11.928204755557013,0.03233879374816087,3.7128383276536384e-53
IRN,16.776547718248015,21.017569104616715,18.816473576636692,0.057139122764816766,7.405750570932988e-70
IRQ,22.695561455659107,27.233718739242747,24.911075642198185,0.060840816928233565,7.865441490229063e-71
ISL,2.65662413318148,5.533807553680887,4.116073565621304,0.03467256202874075,7.0064570148963064e-40
ISR,20.208422924148977,23.07393055790583,21.54810670976069,0.03727223696439272,7.802675937238214e-55
ITA,14.69712662678151,18.447804182249328,16.542632903433496,0.049928852326752586,2.196894717313698e-63
JOR,20.240888262314552,23.785074315503735,21.919779771298423,0.04698595226296909,5.427645146749281e-61
JPN,15.674274789580165,19.018481442103162,17.320420835444963,0.04462767851460899,7.58751914688685e-69
KAZ,8.086065289327635,12.583821821460377,10.24912772510543,0.05987117342047865,2.2085325023102492e-66
KEN,23.21357105005195,26.0163363073078,24.481678644562667,0.038058922254236245,9.36595947865483e-62
KGZ,2.959876256045961,7.618736773518374,5.216076894731919,0.06307179949717628,5.967404278253003e-68
KHM,26.82363172748683,29.771050338685416,28.18499283491073,0.03907508767387776,1.6163930560736127e-63
KIR,27.293916676839217,30.25187096913658,28.685240213261118,0.039607824450354816,1.3530726132475337e-43
KOR,13.42551245489561,17.12244579922929,15.241025732789405,0.04890280481952294,4.805059668234568e-66
KWT,27.528857947027777,31.080624894835456,29.24066582716217,0.04629316660420295,1.6006918568575472e-60
LAO,23.21393280372837,26.332141868048353,24.663527889709393,0.04089846099872519,4.033761405107711e-61
LBN,20.21664510091148,23.366648292541527,21.731289263289128,0.04144294357041895,3.1589835437151026e-60
LBR,25.950642201504103,29.00350100871581,27.39093211459722,0.03998105185682961,3.7806917418063297e-79
LBY,21.59330336369235,25.240739596519795,23.373523581534542,0.04877872814938894,6.827255078697832e-76
LKA,27.85232136515318,30.458330345233186,29.051832514498056,0.03492948483048174,3.214316123486848e-71
LSO,13.73389325052681,17.179203454831136,15.276817823640208,0.04667770691236675,4.671558070723618e-57
LTU,7.708324483008068,11.534480969565397,9.599630607200897,0.05166727781272029,3.18846864470473e-47
LVA,6.888606036722362,10.752310581213282,8.789745800952666,0.052088227825889254,5.708887711113484e-47
MAR,19.472671317593377,23.197316755814594,21.220728576747007,0.04958476618288897,5.893283606383634e-67
MDA,12.12264086136652,16.201785561837013,14.154031699977166,0.05500167762161208,9.164203182372998e-53
MDG,22.30518650899107,25.297961876660246,23.692619607454684,0.039668811475678245,1.8008256254019344e-73
MEX,20.081157876682244,23.76614592341231,21.781666203063626,0.04805835818888823,1.788229725565323e-69
MLI,29.68282648625118,33.76032885263939,31.496480935091117,0.05566731248361094,3.99354476195295e-62
MMR,24.004575104168133,27.13946562907564,25.451162410642088,0.04216973983623242,2.4973471278552894e-70
MNE,11.567127294025093,15.839364261359918,13.614645663301319,0.0561473002294884,9.838302642277002e-59
MNG,-0.00674220426819102,4.813965176444749,2.3399708293771813,0.06403682193804823,2.5457399499204875e-62
MOZ,24.72546406250463,28.081001484601053,26.274854658184704,0.04506120568201987,1.9215184093379117e-67
MRT,28.957756207759193,32.36049701760759,30.56989782115472,0.04581065353659826,1.3184505588715693e-71
MWI,23.426109988930705,26.486193377422765,24.85243285478562,0.042027283752843834,1.023419690791947e-54
MYS,26.60275061516694,29.37590633528573,27.908823885528086,0.0367280912547439,2.8564147892595014e-76
NAM,23.176912087044478,27.473617671537554,25.117885160924825,0.056412887744927274,1.4975751988804312e-58
NER,29.141420347337522,32.6746737829578,30.713046599741947,0.047180675262311164,1.517516670824635e-58
NGA,26.965516451704143,30.233609079177832,28.459000780586457,0.0439566898564273,3.5735426752397874e-69
NIC,26.84999010910747,30.23794506710398,28.46597737929474,0.045678970933390475,5.6270396179220104e-65
NLD,10.87986269612107,13.513723005785762,12.169283589122568,0.031758178736186894,1.2796439619945389e-37
NOR,3.857535058079913,7.355533576638886,5.6042178048753195,0.0452958884324116,1.5164140029513512e-51
NPL,15.400693903273824,19.002505193435315,17.073100046833147,0.0487307270988584,4.0745138426002555e-69
NZL,14.528529062410527,17.222925864210055,15.762201021385335,0.03581435099478202,1.679343143765407e-67
OMN,29.004717520637747,32.67312385807599,30.738720318738974,0.04930463277363699,5.941858555704721e-72
PAK,21.05604985894265,25.282095231690267,23.073426240144506,0.05756244025344958,1.0099664367205971e-73
PAN,27.118785365314384,29.683257669656314,28.329840160322124,0.034102510572615145,2.4460020522206335e-69
PER,17.726384611358593,21.328432342971382,19.405552155408824,0.0477962988079034,3.9294988171823883e-69
PHL,27.131577636338964,29.65053975872669,28.294254881128467,0.033957273275027795,1.486550002698368e-64
PNG,24.65434557757112,27.19231656480961,25.83590027017575,0.03371932320177928,1.1089956567610251e-79
POL,9.258248949240595,13.005895032094568,11.139614517453614,0.04925260126876045,1.2272375869265287e-51
PRK,8.729745419817977,12.864537424334706,10.751003800948691,0.054938027782943405,1.1583718654526528e-64
PRT,16.442315182323718,19.607370367315617,17.9429550838721,0.04172417239486888,5.838930305186081e-61
PRY,24.058290554566533,27.835582875841137,25.770269565804572,0.05065134445659384,1.6169672277240582e-57
ROU,11.111941900106357,15.126528993957397,13.109285344621105,0.05425422338284396,6.5259128375741925e-56
RUS,4.988006813520342,9.457898913038516,7.152128737131507,0.05950884759814236,3.137676144911961e-64
RWA,20.693292228775867,23.6947457728584,22.075467286012625,0.04058679922200033,3.7207727856599587e-62
SAU,27.394293257665,31.662147083592153,29.414512604268076,0.05603891392297268,7.619702350975044e-77
SDN,30.067080475569885,33.69544349944871,31.729585763199573,0.04868032714406615,5.598115606363376e-66
SEN,27.86410118038752,30.70204185485765,29.19747387174429,0.03790439391548802,1.3609950783408485e-68
SLB,28.476645370132356,30.860091342361084,29.604953595478953,0.03129339497561787,2.179429831973363e-86
SLE,26.409511764470075,29.71680461761811,27.947711354647815,0.04434428751365662,3.4898289174262154e-72
SOM,28.70415951411064,31.61633683300724,30.06810170609939,0.03916811109279971,4.2725042240651715e-77
SRB,11.75388460239286,15.329001212542385,13.495250530594067,0.047579219578127066,1.3761414503254998e-49
SSD,28.332067179106524,31.375726661023055,29.710173259691956,0.041467989324233345,2.4937540715069097e-61
SUR,27.944997942639358,31.25466965121734,29.547141439893622,0.04427909531246467,1.0451088517382476e-53
SVK,9.873688156152015,13.702277967675744,11.811595028604822,0.05063749495528602,8.738640124604425e-54
SWE,6.804217081942758,10.393001391487514,8.580869885188706,0.04704893404578451,7.5704708612091185e-50
SWZ,19.229992334656327,22.16259420553552,20.628262844272324,0.038491249902306346,9.57169473670671e-53
SYR,19.385950003478317,23.375474402135513,21.30786080760248,0.05325056351754251,3.1965267342917546e-68
TCD,29.123043541035358,32.497392566441526,30.635253411282424,0.04586251980138724,7.880107554863419e-61
TGO,27.66697151646128,30.855300138939974,29.123543824460516,0.04258714032636927,1.1382647624401062e-70
THA,26.571006676700705,29.601208734369596,27.971847886475366,0.04010202985315406,4.304861989292715e-62
TJK,8.765394540677692,12.243412578461593,10.480930806365599,0.048337266537843156,7.386499975610427e-54
TKM,17.432748342083283,21.587119213184984,19.435469651739865,0.055721921212395886,6.783108683751588e-69
TUN,19.77207765432314,23.454720478583265,21.576412131870573,0.04923161140180866,3.516307073774699e-68
TUR,13.705419726099503,17.729458205234273,15.67348119535826,0.05353663232177366,9.359821137971118e-67
TWN,23.64310400826593,26.247008181375193,24.906767155649764,0.03526164048281833,5.126038116264641e-69
TZA,23.771624484763365,26.93537863216759,25.231854794435623,0.042507401271099934,9.468591809698e-71
UGA,23.233286486849483,26.27927287554738,24.6380612126215,0.041119229795767494,8.485844188019185e-66
UKR,10.640387244382085,14.672012202301467,12.642939588190337,0.05398600801663435,1.8161793365487346e-53
URY,18.232110659325546,20.68940026033807,19.367320924755067,0.032748375591333416,2.584790733652923e-57
USA,14.483922833583314,18.31573216948005,16.342469468629236,0.05068359011684379,7.421011632415989e-82
UZB,12.904887943059558,17.29927903939209,15.039071041032363,0.05937173945045051,2.4878315847903484e-69
VEN,27.49847098843117,30.88697887699408,29.08389374512866,0.04525042537887896,7.548826439702161e-63
VNM,25.03039768110026,27.88964939286877,26.378154708983686,0.0376399665309545,2.8234271171892335e-64
YEM,26.114875041605625,29.609605675736347,27.684094880933554,0.045672534297521175,3.3352944742215933e-59
ZAF,18.719844007445516,22.19783550366807,20.318934654300666,0.04656477470205055,1.0460455311482055e-69
ZMB,22.766447428186282,26.51622308294609,24.562617521377348,0.0502837163188035,5.82008116659684e-71
ZWE,22.285838674532627,26.16684299647798,24.08368221386176,0.05168838533107152,1.6036682753640609e-62
