term,estimate,std.error,statistic,p.value,nobs,spec,L,estimator
d1_tmp,-0.0030678078474852535,0.009211954204215958,-0.3330246524761527,0.7391156743028362,5846,Interactive,5,IFE
d1_tmp2,-8.315484886804095e-5,2.795524700390668e-4,-0.29745703501178244,0.7661176053346564,5846,Interactive,5,IFE
d1_pre,-0.30944569583786347,0.13375726801171164,-2.3134869636449866,0.020695880687643595,5846,Interactive,5,IFE
d1_pre2,0.12855957459443937,0.06553203684756737,1.961782065365662,0.04978786258228047,5846,Interactive,5,IFE
d1_tmp_pre,0.02112091338311097,0.012750395332450109,1.6564908641975722,0.09762245364565611,5846,Interactive,5,IFE
d1_tmp2_pre,-2.904770096493335e-4,3.326366687696346e-4,-0.8732561287477945,0.3825234872983172,5846,Interactive,5,IFE
d1_pre2_tmp,-0.009493677564354534,0.005642501928001285,-1.6825297865192634,0.09246615397304973,5846,Interactive,5,IFE
d1_tmp2_pre2,1.6146420280710398e-4,1.2735035680977666e-4,1.2678739726523358,0.20484296014948275,5846,Interactive,5,IFE
d2_tmp,-0.008103400631449407,0.00788344137311128,-1.0279014262842572,0.3039961985838528,5846,Interactive,5,IFE
d2_tmp2,2.181281519681883e-4,2.432097630572711e-4,0.8968725154212803,0.3697869475653029,5846,Interactive,5,IFE
d2_pre,-0.3293975259538824,0.11541810823821423,-2.8539501381709607,0.00431793078360116,5846,Interactive,5,IFE
d2_pre2,0.134679655139494,0.05629364192847347,2.392448783303407,0.016736363784727128,5846,Interactive,5,IFE
d2_tmp_pre,0.027544063824315033,0.011060766665493804,2.490249062955469,0.012765360418263165,5846,Interactive,5,IFE
d2_tmp2_pre,-5.456360856072518e-4,2.893868741180526e-4,-1.8854900978842073,0.0593637000882977,5846,Interactive,5,IFE
d2_pre2_tmp,-0.01155125763348783,0.004859204315882558,-2.3771911783441486,0.01744504392725898,5846,Interactive,5,IFE
d2_tmp2_pre2,2.3933232173125438e-4,1.1004216477191726e-4,2.174914699536445,0.029636509162484805,5846,Interactive,5,IFE
d3_tmp,-0.003817062411787499,0.006602752021627041,-0.5781017368643967,0.5631954344984544,5846,Interactive,5,IFE
d3_tmp2,1.1996655014841982e-4,2.0694797290610783e-4,0.5796942509934542,0.5621208209425355,5846,Interactive,5,IFE
d3_pre,-0.23796228535311126,0.09510070739387444,-2.502213620426116,0.012341943037832955,5846,Interactive,5,IFE
d3_pre2,0.10211082159561267,0.04626059207274299,2.207296037954883,0.027293383930736215,5846,Interactive,5,IFE
d3_tmp_pre,0.018791446330054747,0.009153401465524163,2.052946808990276,0.04007773653492446,5846,Interactive,5,IFE
d3_tmp2_pre,-3.5376823342291887e-4,2.4141573443746105e-4,-1.465390125657128,0.1428145099149382,5846,Interactive,5,IFE
d3_pre2_tmp,-0.00877447747258988,0.004008960517250526,-2.188716360471342,0.028617462107068347,5846,Interactive,5,IFE
d3_tmp2_pre2,1.8357716929834182e-4,9.141977419197964e-5,2.0080685051008063,0.04463601250509327,5846,Interactive,5,IFE
d4_tmp,-0.003692321657426525,0.005593512493094086,-0.6601078771139196,0.5091846040849926,5846,Interactive,5,IFE
d4_tmp2,4.111919559826984e-5,1.762028549177012e-4,0.2333628227390261,0.8154796794070251,5846,Interactive,5,IFE
d4_pre,-0.22668496555782197,0.07317880892582615,-3.0976859132483185,0.0019503801789812496,5846,Interactive,5,IFE
d4_pre2,0.10180740403105101,0.035729198838454386,2.849417488798501,0.004379936486595567,5846,Interactive,5,IFE
d4_tmp_pre,0.015173545664066031,0.0070910376790626495,2.139820199921966,0.032369300102787504,5846,Interactive,5,IFE
d4_tmp2_pre,-2.26159989451022e-4,1.8945424601815524e-4,-1.1937446333578046,0.23257787541951505,5846,Interactive,5,IFE
d4_pre2_tmp,-0.007262315617292571,0.0031164338164881094,-2.3303288453840585,0.019788777319933174,5846,Interactive,5,IFE
d4_tmp2_pre2,1.2446932246928095e-4,7.186618261309627e-5,1.7319595662870055,0.08328076182505773,5846,Interactive,5,IFE
d5_tmp,-0.0028863838193809383,0.003935150489616293,-0.7334875316705823,0.4632611297050923,5846,Interactive,5,IFE
d5_tmp2,6.880470626762644e-5,1.2540982570588555e-4,0.5486388796121052,0.5832532985663929,5846,Interactive,5,IFE
d5_pre,-0.17076538904539854,0.05176937324355758,-3.2985794176414793,9.717538747388683e-4,5846,Interactive,5,IFE
d5_pre2,0.08423550738844028,0.025154495324415056,3.3487257964058994,8.118409881872744e-4,5846,Interactive,5,IFE
d5_tmp_pre,0.013433236336751945,0.005011653619928775,2.680399994791112,0.007353423297523592,5846,Interactive,5,IFE
d5_tmp2_pre,-2.6572412177278836e-4,1.3366962664148767e-4,-1.987916989440549,0.04682087143975798,5846,Interactive,5,IFE
d5_pre2_tmp,-0.006702764784107128,0.0022093770373336065,-3.0337804144992746,0.0024151014714461896,5846,Interactive,5,IFE
d5_tmp2_pre2,1.3402678872440294e-4,5.121606963833446e-5,2.6168893800489115,0.00887350929351516,5846,Interactive,5,IFE
