ISO_C3,start,end,avg_level,trend_annual,Pvalue,avg_vol_withinYr,avg_vol_btwYr,inter_quartile,mad
IRN,0.277181625,0.256403767092,0.2782318796237288,-6.131796584710797e-4,0.11756167919415271,0.2264575720759322,0.051131522041071804,0.06680737272000004,0.04087446504434359
IRQ,0.236208738072,0.201250162548,0.21839344733694915,-7.992913924909453e-4,0.01651518019412508,0.223557049059661,0.04414557086719178,0.05862500640000001,0.03693871238740592
ISL,0.861396877692,0.9936265260720001,0.9514308257247458,0.0024567998918854595,0.005755476395565119,0.39326998680406783,0.11876618936171066,0.14052667200000013,0.0953639737487159
ISR,0.491163880188,0.427658721648,0.46305658876881356,-0.0016695265188638223,0.0602716578156508,0.6270684825925423,0.11652352384825837,0.15042655680000017,0.09401813597777652
ITA,0.8880428741759999,0.87943122312,0.9029641841715255,-8.121697554810299e-4,0.2958724175958209,0.3784332822223729,0.10079483611441062,0.1475480698799999,0.08237492782035048
JAM,2.4143039508,2.42948074536,2.3636505139322033,0.0012154227411338768,0.7994114349085172,1.5849727157715254,0.6176969839001081,0.6831027215999999,0.49627940741350185
JOR,0.286280234556,0.253080666324,0.2756100098481356,-0.001004563914340153,0.07489253564919929,0.3905499496942373,0.07384207497600094,0.08824931399999997,0.058863313518529164
JPN,1.60247259096,1.70957538492,1.6213325634874576,0.0013926116675067244,0.31600399138802987,0.860071559180339,0.18010809030362704,0.20868777299999985,0.14166146237674232
KAZ,0.333816773304,0.345825363888,0.3306870044298305,5.268958718223268e-4,0.08830697488832392,0.12049939966494916,0.04042630514904137,0.04371654216000004,0.03105172248523987
KEN,1.274988388692,1.337934918444,1.1782894312881356,3.11203799915907e-4,0.8484411145343308,0.7063980196311864,0.2102715068836188,0.2831510878800001,0.1608999719437403
KGZ,0.438520395168,0.445030821588,0.4333301899708475,7.564329099310177e-4,0.23631623185526268,0.27831604004338983,0.08297857296722312,0.0765510291,0.06141159961027293
