Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
BDI,0.04214,0.04214,0.04214,0.04214,0.04214,0.04191,0.04191,0.04191,0.04191,0.04191,0.039665000000000006,0.039665000000000006,0.039665000000000006,0.039665000000000006,0.039665000000000006,0.03893,0.03893,0.03893,0.03893,0.03893,0.038364999999999996,0.038364999999999996,0.038364999999999996,0.038364999999999996,0.038364999999999996,0.039029999999999995,0.039029999999999995,0.039029999999999995,0.039029999999999995,0.039029999999999995,0.040715,0.040715,0.040715,0.040715,0.040715,0.04262,0.04262,0.04262,0.04262,0.04262,0.043525,0.043525,0.043525,0.043525,0.043525,0.043005,0.043005,0.043005,0.043005,0.043005,0.041655,0.041655,0.041655,0.041655,0.041655,0.03997,0.03997,0.03997,0.03997,0.03997,0.038535,0.038535,0.038535,0.038535,0.038535,0.03755,0.03755,0.03755,0.03755,0.03755,0.03657,0.03657,0.03657,0.03657,0.03657,0.035365,0.035365,0.035365,0.035365,0.035365
BEL,0.02421,0.02421,0.02421,0.02421,0.02421,0.022314999999999998,0.022314999999999998,0.022314999999999998,0.022314999999999998,0.022314999999999998,0.019925,0.019925,0.019925,0.019925,0.019925,0.017400000000000002,0.017400000000000002,0.017400000000000002,0.017400000000000002,0.017400000000000002,0.015125,0.015125,0.015125,0.015125,0.015125,0.013409999999999998,0.013409999999999998,0.013409999999999998,0.013409999999999998,0.013409999999999998,0.012544999999999999,0.012544999999999999,0.012544999999999999,0.012544999999999999,0.012544999999999999,0.01213,0.01213,0.01213,0.01213,0.01213,0.011875,0.011875,0.011875,0.011875,0.011875,0.011335,0.011335,0.011335,0.011335,0.011335,0.01085,0.01085,0.01085,0.01085,0.01085,0.010585,0.010585,0.010585,0.010585,0.010585,0.010454999999999999,0.010454999999999999,0.010454999999999999,0.010454999999999999,0.010454999999999999,0.01043,0.01043,0.01043,0.01043,0.01043,0.01049,0.01049,0.01049,0.01049,0.01049,0.010714999999999999,0.010714999999999999,0.010714999999999999,0.010714999999999999,0.010714999999999999
BEN,0.026075,0.026075,0.026075,0.026075,0.026075,0.02916,0.02916,0.02916,0.02916,0.02916,0.030595000000000004,0.030595000000000004,0.030595000000000004,0.030595000000000004,0.030595000000000004,0.03274,0.03274,0.03274,0.03274,0.03274,0.034644999999999995,0.034644999999999995,0.034644999999999995,0.034644999999999995,0.034644999999999995,0.036195000000000005,0.036195000000000005,0.036195000000000005,0.036195000000000005,0.036195000000000005,0.03696000000000001,0.03696000000000001,0.03696000000000001,0.03696000000000001,0.03696000000000001,0.03698,0.03698,0.03698,0.03698,0.03698,0.036575,0.036575,0.036575,0.036575,0.036575,0.036025,0.036025,0.036025,0.036025,0.036025,0.035065,0.035065,0.035065,0.035065,0.035065,0.03445,0.03445,0.03445,0.03445,0.03445,0.033815,0.033815,0.033815,0.033815,0.033815,0.033065,0.033065,0.033065,0.033065,0.033065,0.032205,0.032205,0.032205,0.032205,0.032205,0.031049999999999998,0.031049999999999998,0.031049999999999998,0.031049999999999998,0.031049999999999998
BFA,0.023885,0.023885,0.023885,0.023885,0.023885,0.02855,0.02855,0.02855,0.02855,0.02855,0.029144999999999997,0.029144999999999997,0.029144999999999997,0.029144999999999997,0.029144999999999997,0.031965,0.031965,0.031965,0.031965,0.031965,0.034295,0.034295,0.034295,0.034295,0.034295,0.03649,0.03649,0.03649,0.03649,0.03649,0.038375,0.038375,0.038375,0.038375,0.038375,0.03959,0.03959,0.03959,0.03959,0.03959,0.040005,0.040005,0.040005,0.040005,0.040005,0.03953,0.03953,0.03953,0.03953,0.03953,0.03866,0.03866,0.03866,0.03866,0.03866,0.037375000000000005,0.037375000000000005,0.037375000000000005,0.037375000000000005,0.037375000000000005,0.03603,0.03603,0.03603,0.03603,0.03603,0.034555,0.034555,0.034555,0.034555,0.034555,0.03358,0.03358,0.03358,0.03358,0.03358,0.03265,0.03265,0.03265,0.03265,0.03265
BGD,0.03664,0.03664,0.03664,0.03664,0.03664,0.033420000000000005,0.033420000000000005,0.033420000000000005,0.033420000000000005,0.033420000000000005,0.031744999999999995,0.031744999999999995,0.031744999999999995,0.031744999999999995,0.031744999999999995,0.032715,0.032715,0.032715,0.032715,0.032715,0.032744999999999996,0.032744999999999996,0.032744999999999996,0.032744999999999996,0.032744999999999996,0.03251,0.03251,0.03251,0.03251,0.03251,0.03258,0.03258,0.03258,0.03258,0.03258,0.03259,0.03259,0.03259,0.03259,0.03259,0.031975,0.031975,0.031975,0.031975,0.031975,0.031120000000000002,0.031120000000000002,0.031120000000000002,0.031120000000000002,0.031120000000000002,0.030410000000000003,0.030410000000000003,0.030410000000000003,0.030410000000000003,0.030410000000000003,0.030914999999999998,0.030914999999999998,0.030914999999999998,0.030914999999999998,0.030914999999999998,0.03037,0.03037,0.03037,0.03037,0.03037,0.028685000000000002,0.028685000000000002,0.028685000000000002,0.028685000000000002,0.028685000000000002,0.026189999999999998,0.026189999999999998,0.026189999999999998,0.026189999999999998,0.026189999999999998,0.023785,0.023785,0.023785,0.023785,0.023785
BGR,0.033170000000000005,0.033170000000000005,0.033170000000000005,0.033170000000000005,0.033170000000000005,0.026639999999999997,0.026639999999999997,0.026639999999999997,0.026639999999999997,0.026639999999999997,0.021745,0.021745,0.021745,0.021745,0.021745,0.018430000000000002,0.018430000000000002,0.018430000000000002,0.018430000000000002,0.018430000000000002,0.016075,0.016075,0.016075,0.016075,0.016075,0.014530000000000001,0.014530000000000001,0.014530000000000001,0.014530000000000001,0.014530000000000001,0.013855,0.013855,0.013855,0.013855,0.013855,0.013785,0.013785,0.013785,0.013785,0.013785,0.013485,0.013485,0.013485,0.013485,0.013485,0.012315,0.012315,0.012315,0.012315,0.012315,0.0114,0.0114,0.0114,0.0114,0.0114,0.01116,0.01116,0.01116,0.01116,0.01116,0.01115,0.01115,0.01115,0.01115,0.01115,0.01116,0.01116,0.01116,0.01116,0.01116,0.011125,0.011125,0.011125,0.011125,0.011125,0.011015,0.011015,0.011015,0.011015,0.011015
BHR,0.022885000000000003,0.022885000000000003,0.022885000000000003,0.022885000000000003,0.022885000000000003,0.02026,0.02026,0.02026,0.02026,0.02026,0.018605,0.018605,0.018605,0.018605,0.018605,0.016665,0.016665,0.016665,0.016665,0.016665,0.014735000000000002,0.014735000000000002,0.014735000000000002,0.014735000000000002,0.014735000000000002,0.01351,0.01351,0.01351,0.01351,0.01351,0.013399999999999999,0.013399999999999999,0.013399999999999999,0.013399999999999999,0.013399999999999999,0.013505,0.013505,0.013505,0.013505,0.013505,0.012799999999999999,0.012799999999999999,0.012799999999999999,0.012799999999999999,0.012799999999999999,0.011685000000000001,0.011685000000000001,0.011685000000000001,0.011685000000000001,0.011685000000000001,0.01048,0.01048,0.01048,0.01048,0.01048,0.00951,0.00951,0.00951,0.00951,0.00951,0.00891,0.00891,0.00891,0.00891,0.00891,0.00861,0.00861,0.00861,0.00861,0.00861,0.008245,0.008245,0.008245,0.008245,0.008245,0.007925,0.007925,0.007925,0.007925,0.007925
BHS,0.014955,0.014955,0.014955,0.014955,0.014955,0.014369999999999999,0.014369999999999999,0.014369999999999999,0.014369999999999999,0.014369999999999999,0.013925,0.013925,0.013925,0.013925,0.013925,0.013495,0.013495,0.013495,0.013495,0.013495,0.01336,0.01336,0.01336,0.01336,0.01336,0.012379999999999999,0.012379999999999999,0.012379999999999999,0.012379999999999999,0.012379999999999999,0.011625,0.011625,0.011625,0.011625,0.011625,0.01153,0.01153,0.01153,0.01153,0.01153,0.011729999999999999,0.011729999999999999,0.011729999999999999,0.011729999999999999,0.011729999999999999,0.012315,0.012315,0.012315,0.012315,0.012315,0.01193,0.01193,0.01193,0.01193,0.01193,0.01168,0.01168,0.01168,0.01168,0.01168,0.0112,0.0112,0.0112,0.0112,0.0112,0.010985,0.010985,0.010985,0.010985,0.010985,0.01073,0.01073,0.01073,0.01073,0.01073,0.010685,0.010685,0.010685,0.010685,0.010685
BIH,0.043675000000000005,0.043675000000000005,0.043675000000000005,0.043675000000000005,0.043675000000000005,0.034475000000000006,0.034475000000000006,0.034475000000000006,0.034475000000000006,0.034475000000000006,0.028390000000000002,0.028390000000000002,0.028390000000000002,0.028390000000000002,0.028390000000000002,0.024395,0.024395,0.024395,0.024395,0.024395,0.021015,0.021015,0.021015,0.021015,0.021015,0.018115,0.018115,0.018115,0.018115,0.018115,0.016295,0.016295,0.016295,0.016295,0.016295,0.01575,0.01575,0.01575,0.01575,0.01575,0.01461,0.01461,0.01461,0.01461,0.01461,0.014305,0.014305,0.014305,0.014305,0.014305,0.0139,0.0139,0.0139,0.0139,0.0139,0.013055,0.013055,0.013055,0.013055,0.013055,0.01239,0.01239,0.01239,0.01239,0.01239,0.01183,0.01183,0.01183,0.01183,0.01183,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011349999999999999,0.011349999999999999,0.011349999999999999,0.011349999999999999,0.011349999999999999
BLR,0.02801,0.02801,0.02801,0.02801,0.02801,0.021075,0.021075,0.021075,0.021075,0.021075,0.017795,0.017795,0.017795,0.017795,0.017795,0.015885,0.015885,0.015885,0.015885,0.015885,0.01429,0.01429,0.01429,0.01429,0.01429,0.0129,0.0129,0.0129,0.0129,0.0129,0.012915,0.012915,0.012915,0.012915,0.012915,0.014074999999999999,0.014074999999999999,0.014074999999999999,0.014074999999999999,0.014074999999999999,0.014790000000000001,0.014790000000000001,0.014790000000000001,0.014790000000000001,0.014790000000000001,0.01446,0.01446,0.01446,0.01446,0.01446,0.01358,0.01358,0.01358,0.01358,0.01358,0.012905,0.012905,0.012905,0.012905,0.012905,0.012655,0.012655,0.012655,0.012655,0.012655,0.012584999999999999,0.012584999999999999,0.012584999999999999,0.012584999999999999,0.012584999999999999,0.01252,0.01252,0.01252,0.01252,0.01252,0.012344999999999998,0.012344999999999998,0.012344999999999998,0.012344999999999998,0.012344999999999998
BLZ,0.022600000000000002,0.022600000000000002,0.022600000000000002,0.022600000000000002,0.022600000000000002,0.023164999999999998,0.023164999999999998,0.023164999999999998,0.023164999999999998,0.023164999999999998,0.022335,0.022335,0.022335,0.022335,0.022335,0.02198,0.02198,0.02198,0.02198,0.02198,0.022350000000000002,0.022350000000000002,0.022350000000000002,0.022350000000000002,0.022350000000000002,0.021885,0.021885,0.021885,0.021885,0.021885,0.022199999999999998,0.022199999999999998,0.022199999999999998,0.022199999999999998,0.022199999999999998,0.022365,0.022365,0.022365,0.022365,0.022365,0.02265,0.02265,0.02265,0.02265,0.02265,0.022185000000000003,0.022185000000000003,0.022185000000000003,0.022185000000000003,0.022185000000000003,0.02172,0.02172,0.02172,0.02172,0.02172,0.02067,0.02067,0.02067,0.02067,0.02067,0.019764999999999998,0.019764999999999998,0.019764999999999998,0.019764999999999998,0.019764999999999998,0.021235,0.021235,0.021235,0.021235,0.021235,0.022175,0.022175,0.022175,0.022175,0.022175,0.022080000000000002,0.022080000000000002,0.022080000000000002,0.022080000000000002,0.022080000000000002
BOL,0.028565,0.028565,0.028565,0.028565,0.028565,0.030780000000000002,0.030780000000000002,0.030780000000000002,0.030780000000000002,0.030780000000000002,0.03206,0.03206,0.03206,0.03206,0.03206,0.03274,0.03274,0.03274,0.03274,0.03274,0.03318,0.03318,0.03318,0.03318,0.03318,0.032545000000000004,0.032545000000000004,0.032545000000000004,0.032545000000000004,0.032545000000000004,0.031455,0.031455,0.031455,0.031455,0.031455,0.02966,0.02966,0.02966,0.02966,0.02966,0.027745,0.027745,0.027745,0.027745,0.027745,0.025865,0.025865,0.025865,0.025865,0.025865,0.024285,0.024285,0.024285,0.024285,0.024285,0.022835,0.022835,0.022835,0.022835,0.022835,0.021310000000000003,0.021310000000000003,0.021310000000000003,0.021310000000000003,0.021310000000000003,0.019790000000000002,0.019790000000000002,0.019790000000000002,0.019790000000000002,0.019790000000000002,0.01845,0.01845,0.01845,0.01845,0.01845,0.017329999999999998,0.017329999999999998,0.017329999999999998,0.017329999999999998,0.017329999999999998
BRA,0.023755,0.023755,0.023755,0.023755,0.023755,0.02026,0.02026,0.02026,0.02026,0.02026,0.01848,0.01848,0.01848,0.01848,0.01848,0.01831,0.01831,0.01831,0.01831,0.01831,0.02012,0.02012,0.02012,0.02012,0.02012,0.02113,0.02113,0.02113,0.02113,0.02113,0.02114,0.02114,0.02114,0.02114,0.02114,0.01962,0.01962,0.01962,0.01962,0.01962,0.017695,0.017695,0.017695,0.017695,0.017695,0.016495,0.016495,0.016495,0.016495,0.016495,0.016309999999999998,0.016309999999999998,0.016309999999999998,0.016309999999999998,0.016309999999999998,0.016105,0.016105,0.016105,0.016105,0.016105,0.01593,0.01593,0.01593,0.01593,0.01593,0.015685,0.015685,0.015685,0.015685,0.015685,0.01548,0.01548,0.01548,0.01548,0.01548,0.015235,0.015235,0.015235,0.015235,0.015235
BRB,0.0019100000000000002,0.0019100000000000002,0.0019100000000000002,0.0019100000000000002,0.0019100000000000002,0.007745,0.007745,0.007745,0.007745,0.007745,0.012565,0.012565,0.012565,0.012565,0.012565,0.016345,0.016345,0.016345,0.016345,0.016345,0.018090000000000002,0.018090000000000002,0.018090000000000002,0.018090000000000002,0.018090000000000002,0.017845,0.017845,0.017845,0.017845,0.017845,0.017435,0.017435,0.017435,0.017435,0.017435,0.01575,0.01575,0.01575,0.01575,0.01575,0.01541,0.01541,0.01541,0.01541,0.01541,0.015470000000000001,0.015470000000000001,0.015470000000000001,0.015470000000000001,0.015470000000000001,0.01566,0.01566,0.01566,0.01566,0.01566,0.01525,0.01525,0.01525,0.01525,0.01525,0.015445,0.015445,0.015445,0.015445,0.015445,0.015135,0.015135,0.015135,0.015135,0.015135,0.014755,0.014755,0.014755,0.014755,0.014755,0.01384,0.01384,0.01384,0.01384,0.01384
BRN,-0.015564999999999999,-0.015564999999999999,-0.015564999999999999,-0.015564999999999999,-0.015564999999999999,-0.006450000000000001,-0.006450000000000001,-0.006450000000000001,-0.006450000000000001,-0.006450000000000001,0.002195,0.002195,0.002195,0.002195,0.002195,0.008645,0.008645,0.008645,0.008645,0.008645,0.012180000000000002,0.012180000000000002,0.012180000000000002,0.012180000000000002,0.012180000000000002,0.01364,0.01364,0.01364,0.01364,0.01364,0.01652,0.01652,0.01652,0.01652,0.01652,0.017705,0.017705,0.017705,0.017705,0.017705,0.01719,0.01719,0.01719,0.01719,0.01719,0.0152,0.0152,0.0152,0.0152,0.0152,0.013795,0.013795,0.013795,0.013795,0.013795,0.012924999999999999,0.012924999999999999,0.012924999999999999,0.012924999999999999,0.012924999999999999,0.012275,0.012275,0.012275,0.012275,0.012275,0.011655,0.011655,0.011655,0.011655,0.011655,0.01153,0.01153,0.01153,0.01153,0.01153,0.01109,0.01109,0.01109,0.01109,0.01109
BTN,0.05995,0.05995,0.05995,0.05995,0.05995,0.044955,0.044955,0.044955,0.044955,0.044955,0.033665,0.033665,0.033665,0.033665,0.033665,0.02839,0.02839,0.02839,0.02839,0.02839,0.026655,0.026655,0.026655,0.026655,0.026655,0.026395000000000002,0.026395000000000002,0.026395000000000002,0.026395000000000002,0.026395000000000002,0.02634,0.02634,0.02634,0.02634,0.02634,0.025759999999999998,0.025759999999999998,0.025759999999999998,0.025759999999999998,0.025759999999999998,0.02456,0.02456,0.02456,0.02456,0.02456,0.022430000000000002,0.022430000000000002,0.022430000000000002,0.022430000000000002,0.022430000000000002,0.020585,0.020585,0.020585,0.020585,0.020585,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.017685,0.017685,0.017685,0.017685,0.017685,0.016505,0.016505,0.016505,0.016505,0.016505,0.01533,0.01533,0.01533,0.01533,0.01533,0.014335,0.014335,0.014335,0.014335,0.014335
BWA,0.03572,0.03572,0.03572,0.03572,0.03572,0.031365000000000004,0.031365000000000004,0.031365000000000004,0.031365000000000004,0.031365000000000004,0.027054999999999996,0.027054999999999996,0.027054999999999996,0.027054999999999996,0.027054999999999996,0.023995,0.023995,0.023995,0.023995,0.023995,0.021150000000000002,0.021150000000000002,0.021150000000000002,0.021150000000000002,0.021150000000000002,0.01865,0.01865,0.01865,0.01865,0.01865,0.017075,0.017075,0.017075,0.017075,0.017075,0.01614,0.01614,0.01614,0.01614,0.01614,0.015850000000000003,0.015850000000000003,0.015850000000000003,0.015850000000000003,0.015850000000000003,0.015494999999999998,0.015494999999999998,0.015494999999999998,0.015494999999999998,0.015494999999999998,0.014915000000000001,0.014915000000000001,0.014915000000000001,0.014915000000000001,0.014915000000000001,0.014235000000000001,0.014235000000000001,0.014235000000000001,0.014235000000000001,0.014235000000000001,0.013755,0.013755,0.013755,0.013755,0.013755,0.013139999999999999,0.013139999999999999,0.013139999999999999,0.013139999999999999,0.013139999999999999,0.012594999999999999,0.012594999999999999,0.012594999999999999,0.012594999999999999,0.012594999999999999,0.012115,0.012115,0.012115,0.012115,0.012115
