Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
DZA,0.028970000000000003,0.028970000000000003,0.028970000000000003,0.028970000000000003,0.028970000000000003,0.03227,0.03227,0.03227,0.03227,0.03227,0.031655,0.031655,0.031655,0.031655,0.031655,0.030285,0.030285,0.030285,0.030285,0.030285,0.029925,0.029925,0.029925,0.029925,0.029925,0.028900000000000002,0.028900000000000002,0.028900000000000002,0.028900000000000002,0.028900000000000002,0.026985000000000002,0.026985000000000002,0.026985000000000002,0.026985000000000002,0.026985000000000002,0.025065000000000004,0.025065000000000004,0.025065000000000004,0.025065000000000004,0.025065000000000004,0.02312,0.02312,0.02312,0.02312,0.02312,0.02044,0.02044,0.02044,0.02044,0.02044,0.018085,0.018085,0.018085,0.018085,0.018085,0.016440000000000003,0.016440000000000003,0.016440000000000003,0.016440000000000003,0.016440000000000003,0.015455,0.015455,0.015455,0.015455,0.015455,0.015430000000000001,0.015430000000000001,0.015430000000000001,0.015430000000000001,0.015430000000000001,0.015925,0.015925,0.015925,0.015925,0.015925,0.016465,0.016465,0.016465,0.016465,0.016465
ECU,0.03362,0.03362,0.03362,0.03362,0.03362,0.034699999999999995,0.034699999999999995,0.034699999999999995,0.034699999999999995,0.034699999999999995,0.033465,0.033465,0.033465,0.033465,0.033465,0.03359,0.03359,0.03359,0.03359,0.03359,0.032595,0.032595,0.032595,0.032595,0.032595,0.03046,0.03046,0.03046,0.03046,0.03046,0.027325,0.027325,0.027325,0.027325,0.027325,0.02411,0.02411,0.02411,0.02411,0.02411,0.02104,0.02104,0.02104,0.02104,0.02104,0.018709999999999997,0.018709999999999997,0.018709999999999997,0.018709999999999997,0.018709999999999997,0.01696,0.01696,0.01696,0.01696,0.01696,0.016455,0.016455,0.016455,0.016455,0.016455,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.017235,0.017235,0.017235,0.017235,0.017235,0.017384999999999998,0.017384999999999998,0.017384999999999998,0.017384999999999998,0.017384999999999998,0.017329999999999998,0.017329999999999998,0.017329999999999998,0.017329999999999998,0.017329999999999998
EGY,0.0403,0.0403,0.0403,0.0403,0.0403,0.043285000000000004,0.043285000000000004,0.043285000000000004,0.043285000000000004,0.043285000000000004,0.043160000000000004,0.043160000000000004,0.043160000000000004,0.043160000000000004,0.043160000000000004,0.040415000000000006,0.040415000000000006,0.040415000000000006,0.040415000000000006,0.040415000000000006,0.036175,0.036175,0.036175,0.036175,0.036175,0.031655,0.031655,0.031655,0.031655,0.031655,0.027855,0.027855,0.027855,0.027855,0.027855,0.024580000000000005,0.024580000000000005,0.024580000000000005,0.024580000000000005,0.024580000000000005,0.021400000000000002,0.021400000000000002,0.021400000000000002,0.021400000000000002,0.021400000000000002,0.018584999999999997,0.018584999999999997,0.018584999999999997,0.018584999999999997,0.018584999999999997,0.01644,0.01644,0.01644,0.01644,0.01644,0.01496,0.01496,0.01496,0.01496,0.01496,0.013835,0.013835,0.013835,0.013835,0.013835,0.01345,0.01345,0.01345,0.01345,0.01345,0.01354,0.01354,0.01354,0.01354,0.01354,0.013965,0.013965,0.013965,0.013965,0.013965
ERI,0.06393499999999999,0.06393499999999999,0.06393499999999999,0.06393499999999999,0.06393499999999999,0.065525,0.065525,0.065525,0.065525,0.065525,0.06243,0.06243,0.06243,0.06243,0.06243,0.05892,0.05892,0.05892,0.05892,0.05892,0.05684,0.05684,0.05684,0.05684,0.05684,0.056095,0.056095,0.056095,0.056095,0.056095,0.054705,0.054705,0.054705,0.054705,0.054705,0.052425,0.052425,0.052425,0.052425,0.052425,0.049089999999999995,0.049089999999999995,0.049089999999999995,0.049089999999999995,0.049089999999999995,0.044815,0.044815,0.044815,0.044815,0.044815,0.04036,0.04036,0.04036,0.04036,0.04036,0.03703,0.03703,0.03703,0.03703,0.03703,0.036175,0.036175,0.036175,0.036175,0.036175,0.034575,0.034575,0.034575,0.034575,0.034575,0.031695,0.031695,0.031695,0.031695,0.031695,0.027825000000000003,0.027825000000000003,0.027825000000000003,0.027825000000000003,0.027825000000000003
ESP,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.019485000000000002,0.019955,0.019955,0.019955,0.019955,0.019955,0.01898,0.01898,0.01898,0.01898,0.01898,0.01671,0.01671,0.01671,0.01671,0.01671,0.014770000000000002,0.014770000000000002,0.014770000000000002,0.014770000000000002,0.014770000000000002,0.014034999999999999,0.014034999999999999,0.014034999999999999,0.014034999999999999,0.014034999999999999,0.014410000000000001,0.014410000000000001,0.014410000000000001,0.014410000000000001,0.014410000000000001,0.01464,0.01464,0.01464,0.01464,0.01464,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.014499999999999999,0.013545000000000001,0.013545000000000001,0.013545000000000001,0.013545000000000001,0.013545000000000001,0.012425,0.012425,0.012425,0.012425,0.012425,0.01214,0.01214,0.01214,0.01214,0.01214,0.012365,0.012365,0.012365,0.012365,0.012365,0.012659999999999998,0.012659999999999998,0.012659999999999998,0.012659999999999998,0.012659999999999998,0.01276,0.01276,0.01276,0.01276,0.01276,0.012525,0.012525,0.012525,0.012525,0.012525
EST,0.02728,0.02728,0.02728,0.02728,0.02728,0.02456,0.02456,0.02456,0.02456,0.02456,0.02135,0.02135,0.02135,0.02135,0.02135,0.017404999999999997,0.017404999999999997,0.017404999999999997,0.017404999999999997,0.017404999999999997,0.014445,0.014445,0.014445,0.014445,0.014445,0.012369999999999999,0.012369999999999999,0.012369999999999999,0.012369999999999999,0.012369999999999999,0.01191,0.01191,0.01191,0.01191,0.01191,0.013805,0.013805,0.013805,0.013805,0.013805,0.01498,0.01498,0.01498,0.01498,0.01498,0.014905,0.014905,0.014905,0.014905,0.014905,0.01403,0.01403,0.01403,0.01403,0.01403,0.01368,0.01368,0.01368,0.01368,0.01368,0.01383,0.01383,0.01383,0.01383,0.01383,0.014169999999999999,0.014169999999999999,0.014169999999999999,0.014169999999999999,0.014169999999999999,0.014260000000000002,0.014260000000000002,0.014260000000000002,0.014260000000000002,0.014260000000000002,0.014155000000000001,0.014155000000000001,0.014155000000000001,0.014155000000000001,0.014155000000000001
ETH,0.04126,0.04126,0.04126,0.04126,0.04126,0.04499,0.04499,0.04499,0.04499,0.04499,0.0505,0.0505,0.0505,0.0505,0.0505,0.053455,0.053455,0.053455,0.053455,0.053455,0.054415,0.054415,0.054415,0.054415,0.054415,0.05315,0.05315,0.05315,0.05315,0.05315,0.050995,0.050995,0.050995,0.050995,0.050995,0.048299999999999996,0.048299999999999996,0.048299999999999996,0.048299999999999996,0.048299999999999996,0.04542,0.04542,0.04542,0.04542,0.04542,0.042429999999999995,0.042429999999999995,0.042429999999999995,0.042429999999999995,0.042429999999999995,0.041084999999999997,0.041084999999999997,0.041084999999999997,0.041084999999999997,0.041084999999999997,0.03859,0.03859,0.03859,0.03859,0.03859,0.034985,0.034985,0.034985,0.034985,0.034985,0.030735,0.030735,0.030735,0.030735,0.030735,0.026975,0.026975,0.026975,0.026975,0.026975,0.023815,0.023815,0.023815,0.023815,0.023815
FIN,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.016275,0.016275,0.016275,0.016275,0.016275,0.016155000000000003,0.016155000000000003,0.016155000000000003,0.016155000000000003,0.016155000000000003,0.015179999999999999,0.015179999999999999,0.015179999999999999,0.015179999999999999,0.015179999999999999,0.01347,0.01347,0.01347,0.01347,0.01347,0.012045,0.012045,0.012045,0.012045,0.012045,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.011179999999999999,0.01086,0.01086,0.01086,0.01086,0.01086,0.01122,0.01122,0.01122,0.01122,0.01122,0.0115,0.0115,0.0115,0.0115,0.0115,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011425000000000001,0.011315,0.011315,0.011315,0.011315,0.011315,0.011195,0.011195,0.011195,0.011195,0.011195,0.01139,0.01139,0.01139,0.01139,0.01139,0.01161,0.01161,0.01161,0.01161,0.01161,0.011715,0.011715,0.011715,0.011715,0.011715
FJI,0.04769999999999999,0.04769999999999999,0.04769999999999999,0.04769999999999999,0.04769999999999999,0.046585,0.046585,0.046585,0.046585,0.046585,0.043205,0.043205,0.043205,0.043205,0.043205,0.03879,0.03879,0.03879,0.03879,0.03879,0.035225,0.035225,0.035225,0.035225,0.035225,0.032405,0.032405,0.032405,0.032405,0.032405,0.030805,0.030805,0.030805,0.030805,0.030805,0.03111,0.03111,0.03111,0.03111,0.03111,0.03025,0.03025,0.03025,0.03025,0.03025,0.0276,0.0276,0.0276,0.0276,0.0276,0.02494,0.02494,0.02494,0.02494,0.02494,0.023669999999999997,0.023669999999999997,0.023669999999999997,0.023669999999999997,0.023669999999999997,0.0229,0.0229,0.0229,0.0229,0.0229,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.021824999999999997,0.021824999999999997,0.021824999999999997,0.021824999999999997,0.021824999999999997,0.021015,0.021015,0.021015,0.021015,0.021015
FRA,0.02247,0.02247,0.02247,0.02247,0.02247,0.022565,0.022565,0.022565,0.022565,0.022565,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.021455000000000002,0.019365,0.019365,0.019365,0.019365,0.019365,0.01731,0.01731,0.01731,0.01731,0.01731,0.015345000000000001,0.015345000000000001,0.015345000000000001,0.015345000000000001,0.015345000000000001,0.01404,0.01404,0.01404,0.01404,0.01404,0.013315,0.013315,0.013315,0.013315,0.013315,0.012985,0.012985,0.012985,0.012985,0.012985,0.01236,0.01236,0.01236,0.01236,0.01236,0.011785,0.011785,0.011785,0.011785,0.011785,0.01156,0.01156,0.01156,0.01156,0.01156,0.01176,0.01176,0.01176,0.01176,0.01176,0.01184,0.01184,0.01184,0.01184,0.01184,0.011795,0.011795,0.011795,0.011795,0.011795,0.011715,0.011715,0.011715,0.011715,0.011715
GAB,0.02008,0.02008,0.02008,0.02008,0.02008,0.02527,0.02527,0.02527,0.02527,0.02527,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.027499999999999997,0.02787,0.02787,0.02787,0.02787,0.02787,0.026855,0.026855,0.026855,0.026855,0.026855,0.025195000000000002,0.025195000000000002,0.025195000000000002,0.025195000000000002,0.025195000000000002,0.02486,0.02486,0.02486,0.02486,0.02486,0.023695,0.023695,0.023695,0.023695,0.023695,0.021859999999999997,0.021859999999999997,0.021859999999999997,0.021859999999999997,0.021859999999999997,0.019459999999999998,0.019459999999999998,0.019459999999999998,0.019459999999999998,0.019459999999999998,0.01761,0.01761,0.01761,0.01761,0.01761,0.017075,0.017075,0.017075,0.017075,0.017075,0.01681,0.01681,0.01681,0.01681,0.01681,0.016745,0.016745,0.016745,0.016745,0.016745,0.01647,0.01647,0.01647,0.01647,0.01647,0.01583,0.01583,0.01583,0.01583,0.01583
GBR,0.025315000000000004,0.025315000000000004,0.025315000000000004,0.025315000000000004,0.025315000000000004,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.023969999999999998,0.021879999999999997,0.021879999999999997,0.021879999999999997,0.021879999999999997,0.021879999999999997,0.019370000000000002,0.019370000000000002,0.019370000000000002,0.019370000000000002,0.019370000000000002,0.01703,0.01703,0.01703,0.01703,0.01703,0.014585,0.014585,0.014585,0.014585,0.014585,0.01313,0.01313,0.01313,0.01313,0.01313,0.01281,0.01281,0.01281,0.01281,0.01281,0.012785,0.012785,0.012785,0.012785,0.012785,0.012445,0.012445,0.012445,0.012445,0.012445,0.011930000000000001,0.011930000000000001,0.011930000000000001,0.011930000000000001,0.011930000000000001,0.011535,0.011535,0.011535,0.011535,0.011535,0.011494999999999998,0.011494999999999998,0.011494999999999998,0.011494999999999998,0.011494999999999998,0.011725,0.011725,0.011725,0.011725,0.011725,0.011845,0.011845,0.011845,0.011845,0.011845,0.011909999999999999,0.011909999999999999,0.011909999999999999,0.011909999999999999,0.011909999999999999
GEO,0.072825,0.072825,0.072825,0.072825,0.072825,0.04956,0.04956,0.04956,0.04956,0.04956,0.032645,0.032645,0.032645,0.032645,0.032645,0.02377,0.02377,0.02377,0.02377,0.02377,0.020595,0.020595,0.020595,0.020595,0.020595,0.020215,0.020215,0.020215,0.020215,0.020215,0.020325000000000003,0.020325000000000003,0.020325000000000003,0.020325000000000003,0.020325000000000003,0.02042,0.02042,0.02042,0.02042,0.02042,0.020319999999999998,0.020319999999999998,0.020319999999999998,0.020319999999999998,0.020319999999999998,0.0191,0.0191,0.0191,0.0191,0.0191,0.017465,0.017465,0.017465,0.017465,0.017465,0.016075,0.016075,0.016075,0.016075,0.016075,0.015564999999999999,0.015564999999999999,0.015564999999999999,0.015564999999999999,0.015564999999999999,0.01553,0.01553,0.01553,0.01553,0.01553,0.015205,0.015205,0.015205,0.015205,0.015205,0.01435,0.01435,0.01435,0.01435,0.01435
GHA,0.046175,0.046175,0.046175,0.046175,0.046175,0.051934999999999995,0.051934999999999995,0.051934999999999995,0.051934999999999995,0.051934999999999995,0.054785,0.054785,0.054785,0.054785,0.054785,0.054455,0.054455,0.054455,0.054455,0.054455,0.052430000000000004,0.052430000000000004,0.052430000000000004,0.052430000000000004,0.052430000000000004,0.049015,0.049015,0.049015,0.049015,0.049015,0.045035,0.045035,0.045035,0.045035,0.045035,0.04081,0.04081,0.04081,0.04081,0.04081,0.036445,0.036445,0.036445,0.036445,0.036445,0.032365,0.032365,0.032365,0.032365,0.032365,0.028695,0.028695,0.028695,0.028695,0.028695,0.02598,0.02598,0.02598,0.02598,0.02598,0.023715,0.023715,0.023715,0.023715,0.023715,0.021675,0.021675,0.021675,0.021675,0.021675,0.019844999999999998,0.019844999999999998,0.019844999999999998,0.019844999999999998,0.019844999999999998,0.018050000000000004,0.018050000000000004,0.018050000000000004,0.018050000000000004,0.018050000000000004
GIN,0.07668,0.07668,0.07668,0.07668,0.07668,0.075885,0.075885,0.075885,0.075885,0.075885,0.07175000000000001,0.07175000000000001,0.07175000000000001,0.07175000000000001,0.07175000000000001,0.066215,0.066215,0.066215,0.066215,0.066215,0.0605,0.0605,0.0605,0.0605,0.0605,0.054705000000000004,0.054705000000000004,0.054705000000000004,0.054705000000000004,0.054705000000000004,0.04880999999999999,0.04880999999999999,0.04880999999999999,0.04880999999999999,0.04880999999999999,0.04303,0.04303,0.04303,0.04303,0.04303,0.037495,0.037495,0.037495,0.037495,0.037495,0.032945,0.032945,0.032945,0.032945,0.032945,0.029225,0.029225,0.029225,0.029225,0.029225,0.026485,0.026485,0.026485,0.026485,0.026485,0.024184999999999998,0.024184999999999998,0.024184999999999998,0.024184999999999998,0.024184999999999998,0.022144999999999998,0.022144999999999998,0.022144999999999998,0.022144999999999998,0.022144999999999998,0.020354999999999998,0.020354999999999998,0.020354999999999998,0.020354999999999998,0.020354999999999998,0.018680000000000002,0.018680000000000002,0.018680000000000002,0.018680000000000002,0.018680000000000002
GMB,0.04522999999999999,0.04522999999999999,0.04522999999999999,0.04522999999999999,0.04522999999999999,0.049545,0.049545,0.049545,0.049545,0.049545,0.048725,0.048725,0.048725,0.048725,0.048725,0.047564999999999996,0.047564999999999996,0.047564999999999996,0.047564999999999996,0.047564999999999996,0.0464,0.0464,0.0464,0.0464,0.0464,0.045090000000000005,0.045090000000000005,0.045090000000000005,0.045090000000000005,0.045090000000000005,0.042735,0.042735,0.042735,0.042735,0.042735,0.03951,0.03951,0.03951,0.03951,0.03951,0.035525,0.035525,0.035525,0.035525,0.035525,0.03179,0.03179,0.03179,0.03179,0.03179,0.02835,0.02835,0.02835,0.02835,0.02835,0.025640000000000003,0.025640000000000003,0.025640000000000003,0.025640000000000003,0.025640000000000003,0.02334,0.02334,0.02334,0.02334,0.02334,0.021275000000000002,0.021275000000000002,0.021275000000000002,0.021275000000000002,0.021275000000000002,0.01952,0.01952,0.01952,0.01952,0.01952,0.01786,0.01786,0.01786,0.01786,0.01786
GNB,0.047325,0.047325,0.047325,0.047325,0.047325,0.056499999999999995,0.056499999999999995,0.056499999999999995,0.056499999999999995,0.056499999999999995,0.061759999999999995,0.061759999999999995,0.061759999999999995,0.061759999999999995,0.061759999999999995,0.06094000000000001,0.06094000000000001,0.06094000000000001,0.06094000000000001,0.06094000000000001,0.059054999999999996,0.059054999999999996,0.059054999999999996,0.059054999999999996,0.059054999999999996,0.05673,0.05673,0.05673,0.05673,0.05673,0.05423,0.05423,0.05423,0.05423,0.05423,0.050975,0.050975,0.050975,0.050975,0.050975,0.047080000000000004,0.047080000000000004,0.047080000000000004,0.047080000000000004,0.047080000000000004,0.04281,0.04281,0.04281,0.04281,0.04281,0.038599999999999995,0.038599999999999995,0.038599999999999995,0.038599999999999995,0.038599999999999995,0.034894999999999995,0.034894999999999995,0.034894999999999995,0.034894999999999995,0.034894999999999995,0.031465,0.031465,0.031465,0.031465,0.031465,0.028455,0.028455,0.028455,0.028455,0.028455,0.02578,0.02578,0.02578,0.02578,0.02578,0.023415,0.023415,0.023415,0.023415,0.023415
GNQ,0.012410000000000001,0.012410000000000001,0.012410000000000001,0.012410000000000001,0.012410000000000001,0.014280000000000001,0.014280000000000001,0.014280000000000001,0.014280000000000001,0.014280000000000001,0.017605,0.017605,0.017605,0.017605,0.017605,0.019795,0.019795,0.019795,0.019795,0.019795,0.020185,0.020185,0.020185,0.020185,0.020185,0.019065,0.019065,0.019065,0.019065,0.019065,0.017465,0.017465,0.017465,0.017465,0.017465,0.01642,0.01642,0.01642,0.01642,0.01642,0.015380000000000001,0.015380000000000001,0.015380000000000001,0.015380000000000001,0.015380000000000001,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.013500000000000002,0.013500000000000002,0.013500000000000002,0.013500000000000002,0.013500000000000002,0.01296,0.01296,0.01296,0.01296,0.01296,0.01242,0.01242,0.01242,0.01242,0.01242,0.01191,0.01191,0.01191,0.01191,0.01191,0.011585,0.011585,0.011585,0.011585,0.011585,0.011195,0.011195,0.011195,0.011195,0.011195
GRC,0.026125000000000002,0.026125000000000002,0.026125000000000002,0.026125000000000002,0.026125000000000002,0.028104999999999998,0.028104999999999998,0.028104999999999998,0.028104999999999998,0.028104999999999998,0.02654,0.02654,0.02654,0.02654,0.02654,0.023325,0.023325,0.023325,0.023325,0.023325,0.020110000000000003,0.020110000000000003,0.020110000000000003,0.020110000000000003,0.020110000000000003,0.017725,0.017725,0.017725,0.017725,0.017725,0.016375,0.016375,0.016375,0.016375,0.016375,0.015385,0.015385,0.015385,0.015385,0.015385,0.014475,0.014475,0.014475,0.014475,0.014475,0.013659999999999999,0.013659999999999999,0.013659999999999999,0.013659999999999999,0.013659999999999999,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.012655000000000001,0.012035,0.012035,0.012035,0.012035,0.012035,0.01199,0.01199,0.01199,0.01199,0.01199,0.012095,0.012095,0.012095,0.012095,0.012095,0.012084999999999999,0.012084999999999999,0.012084999999999999,0.012084999999999999,0.012084999999999999,0.01197,0.01197,0.01197,0.01197,0.01197
GTM,0.03748,0.03748,0.03748,0.03748,0.03748,0.039904999999999996,0.039904999999999996,0.039904999999999996,0.039904999999999996,0.039904999999999996,0.04,0.04,0.04,0.04,0.04,0.03859,0.03859,0.03859,0.03859,0.03859,0.03664,0.03664,0.03664,0.03664,0.03664,0.034645,0.034645,0.034645,0.034645,0.034645,0.031955,0.031955,0.031955,0.031955,0.031955,0.030005000000000004,0.030005000000000004,0.030005000000000004,0.030005000000000004,0.030005000000000004,0.027589999999999996,0.027589999999999996,0.027589999999999996,0.027589999999999996,0.027589999999999996,0.02504,0.02504,0.02504,0.02504,0.02504,0.02247,0.02247,0.02247,0.02247,0.02247,0.0215,0.0215,0.0215,0.0215,0.0215,0.021124999999999998,0.021124999999999998,0.021124999999999998,0.021124999999999998,0.021124999999999998,0.020835,0.020835,0.020835,0.020835,0.020835,0.02035,0.02035,0.02035,0.02035,0.02035,0.019700000000000002,0.019700000000000002,0.019700000000000002,0.019700000000000002,0.019700000000000002
GUY,0.035535,0.035535,0.035535,0.035535,0.035535,0.03903,0.03903,0.03903,0.03903,0.03903,0.040995000000000004,0.040995000000000004,0.040995000000000004,0.040995000000000004,0.040995000000000004,0.04063,0.04063,0.04063,0.04063,0.04063,0.03949,0.03949,0.03949,0.03949,0.03949,0.0375,0.0375,0.0375,0.0375,0.0375,0.03426,0.03426,0.03426,0.03426,0.03426,0.029679999999999998,0.029679999999999998,0.029679999999999998,0.029679999999999998,0.029679999999999998,0.025320000000000002,0.025320000000000002,0.025320000000000002,0.025320000000000002,0.025320000000000002,0.023105,0.023105,0.023105,0.023105,0.023105,0.022715,0.022715,0.022715,0.022715,0.022715,0.02112,0.02112,0.02112,0.02112,0.02112,0.019735,0.019735,0.019735,0.019735,0.019735,0.018410000000000003,0.018410000000000003,0.018410000000000003,0.018410000000000003,0.018410000000000003,0.017465,0.017465,0.017465,0.017465,0.017465,0.017345,0.017345,0.017345,0.017345,0.017345
HKG,0.014704999999999998,0.014704999999999998,0.014704999999999998,0.014704999999999998,0.014704999999999998,0.014845,0.014845,0.014845,0.014845,0.014845,0.015525,0.015525,0.015525,0.015525,0.015525,0.014725,0.014725,0.014725,0.014725,0.014725,0.012855,0.012855,0.012855,0.012855,0.012855,0.010860000000000002,0.010860000000000002,0.010860000000000002,0.010860000000000002,0.010860000000000002,0.00946,0.00946,0.00946,0.00946,0.00946,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.008579999999999999,0.008565,0.008565,0.008565,0.008565,0.008565,0.0081,0.0081,0.0081,0.0081,0.0081,0.007365000000000001,0.007365000000000001,0.007365000000000001,0.007365000000000001,0.007365000000000001,0.007130000000000001,0.007130000000000001,0.007130000000000001,0.007130000000000001,0.007130000000000001,0.0075650000000000005,0.0075650000000000005,0.0075650000000000005,0.0075650000000000005,0.0075650000000000005,0.007905,0.007905,0.007905,0.007905,0.007905,0.00819,0.00819,0.00819,0.00819,0.00819,0.00837,0.00837,0.00837,0.00837,0.00837
HND,0.037669999999999995,0.037669999999999995,0.037669999999999995,0.037669999999999995,0.037669999999999995,0.042215,0.042215,0.042215,0.042215,0.042215,0.043289999999999995,0.043289999999999995,0.043289999999999995,0.043289999999999995,0.043289999999999995,0.04236,0.04236,0.04236,0.04236,0.04236,0.040400000000000005,0.040400000000000005,0.040400000000000005,0.040400000000000005,0.040400000000000005,0.038305,0.038305,0.038305,0.038305,0.038305,0.035574999999999996,0.035574999999999996,0.035574999999999996,0.035574999999999996,0.035574999999999996,0.03242,0.03242,0.03242,0.03242,0.03242,0.031215,0.031215,0.031215,0.031215,0.031215,0.029495,0.029495,0.029495,0.029495,0.029495,0.026994999999999998,0.026994999999999998,0.026994999999999998,0.026994999999999998,0.026994999999999998,0.024155,0.024155,0.024155,0.024155,0.024155,0.02151,0.02151,0.02151,0.02151,0.02151,0.019405000000000002,0.019405000000000002,0.019405000000000002,0.019405000000000002,0.019405000000000002,0.01881,0.01881,0.01881,0.01881,0.01881,0.018885,0.018885,0.018885,0.018885,0.018885
HRV,0.02134,0.02134,0.02134,0.02134,0.02134,0.021155,0.021155,0.021155,0.021155,0.021155,0.02031,0.02031,0.02031,0.02031,0.02031,0.018054999999999998,0.018054999999999998,0.018054999999999998,0.018054999999999998,0.018054999999999998,0.015504999999999998,0.015504999999999998,0.015504999999999998,0.015504999999999998,0.015504999999999998,0.013569999999999999,0.013569999999999999,0.013569999999999999,0.013569999999999999,0.013569999999999999,0.012969999999999999,0.012969999999999999,0.012969999999999999,0.012969999999999999,0.012969999999999999,0.012985,0.012985,0.012985,0.012985,0.012985,0.013155,0.013155,0.013155,0.013155,0.013155,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.013045000000000001,0.01248,0.01248,0.01248,0.01248,0.01248,0.012565,0.012565,0.012565,0.012565,0.012565,0.012729999999999998,0.012729999999999998,0.012729999999999998,0.012729999999999998,0.012729999999999998,0.012715,0.012715,0.012715,0.012715,0.012715,0.012785000000000001,0.012785000000000001,0.012785000000000001,0.012785000000000001,0.012785000000000001,0.013149999999999998,0.013149999999999998,0.013149999999999998,0.013149999999999998,0.013149999999999998
HTI,0.057275,0.057275,0.057275,0.057275,0.057275,0.063765,0.063765,0.063765,0.063765,0.063765,0.064125,0.064125,0.064125,0.064125,0.064125,0.061075,0.061075,0.061075,0.061075,0.061075,0.055775000000000005,0.055775000000000005,0.055775000000000005,0.055775000000000005,0.055775000000000005,0.052415,0.052415,0.052415,0.052415,0.052415,0.049269999999999994,0.049269999999999994,0.049269999999999994,0.049269999999999994,0.049269999999999994,0.045575000000000004,0.045575000000000004,0.045575000000000004,0.045575000000000004,0.045575000000000004,0.040705000000000005,0.040705000000000005,0.040705000000000005,0.040705000000000005,0.040705000000000005,0.03603,0.03603,0.03603,0.03603,0.03603,0.03176,0.03176,0.03176,0.03176,0.03176,0.028415,0.028415,0.028415,0.028415,0.028415,0.02549,0.02549,0.02549,0.02549,0.02549,0.022995,0.022995,0.022995,0.022995,0.022995,0.02092,0.02092,0.02092,0.02092,0.02092,0.019020000000000002,0.019020000000000002,0.019020000000000002,0.019020000000000002,0.019020000000000002
HUN,0.026025,0.026025,0.026025,0.026025,0.026025,0.02529,0.02529,0.02529,0.02529,0.02529,0.02284,0.02284,0.02284,0.02284,0.02284,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.019200000000000002,0.017015000000000002,0.017015000000000002,0.017015000000000002,0.017015000000000002,0.017015000000000002,0.015885,0.015885,0.015885,0.015885,0.015885,0.015354999999999999,0.015354999999999999,0.015354999999999999,0.015354999999999999,0.015354999999999999,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.015479999999999999,0.0159,0.0159,0.0159,0.0159,0.0159,0.01561,0.01561,0.01561,0.01561,0.01561,0.015195,0.015195,0.015195,0.015195,0.015195,0.01491,0.01491,0.01491,0.01491,0.01491,0.014435,0.014435,0.014435,0.014435,0.014435,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.014485000000000001,0.014405000000000001,0.014405000000000001,0.014405000000000001,0.014405000000000001,0.014405000000000001,0.014215,0.014215,0.014215,0.014215,0.014215
IDN,0.06606000000000001,0.06606000000000001,0.06606000000000001,0.06606000000000001,0.06606000000000001,0.057444999999999996,0.057444999999999996,0.057444999999999996,0.057444999999999996,0.057444999999999996,0.049325,0.049325,0.049325,0.049325,0.049325,0.04385,0.04385,0.04385,0.04385,0.04385,0.038555,0.038555,0.038555,0.038555,0.038555,0.03397,0.03397,0.03397,0.03397,0.03397,0.029464999999999998,0.029464999999999998,0.029464999999999998,0.029464999999999998,0.029464999999999998,0.025655,0.025655,0.025655,0.025655,0.025655,0.02296,0.02296,0.02296,0.02296,0.02296,0.02096,0.02096,0.02096,0.02096,0.02096,0.019610000000000002,0.019610000000000002,0.019610000000000002,0.019610000000000002,0.019610000000000002,0.0186,0.0186,0.0186,0.0186,0.0186,0.017660000000000002,0.017660000000000002,0.017660000000000002,0.017660000000000002,0.017660000000000002,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.016794999999999997,0.015995,0.015995,0.015995,0.015995,0.015995,0.01516,0.01516,0.01516,0.01516,0.01516
