Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
BDI,0.0638,0.0638,0.0638,0.0638,0.0638,0.07386000000000001,0.07386000000000001,0.07386000000000001,0.07386000000000001,0.07386000000000001,0.07737,0.07737,0.07737,0.07737,0.07737,0.07435,0.07435,0.07435,0.07435,0.07435,0.07051,0.07051,0.07051,0.07051,0.07051,0.067665,0.067665,0.067665,0.067665,0.067665,0.06553,0.06553,0.06553,0.06553,0.06553,0.06376,0.06376,0.06376,0.06376,0.06376,0.06105,0.06105,0.06105,0.06105,0.06105,0.05699,0.05699,0.05699,0.05699,0.05699,0.05166,0.05166,0.05166,0.05166,0.05166,0.046060000000000004,0.046060000000000004,0.046060000000000004,0.046060000000000004,0.046060000000000004,0.041185,0.041185,0.041185,0.041185,0.041185,0.03728,0.03728,0.03728,0.03728,0.03728,0.036455,0.036455,0.036455,0.036455,0.036455,0.034635,0.034635,0.034635,0.034635,0.034635
BEL,0.025675,0.025675,0.025675,0.025675,0.025675,0.02563,0.02563,0.02563,0.02563,0.02563,0.024245,0.024245,0.024245,0.024245,0.024245,0.021575,0.021575,0.021575,0.021575,0.021575,0.018985000000000002,0.018985000000000002,0.018985000000000002,0.018985000000000002,0.018985000000000002,0.016935,0.016935,0.016935,0.016935,0.016935,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.015940000000000003,0.015609999999999999,0.015609999999999999,0.015609999999999999,0.015609999999999999,0.015609999999999999,0.0157,0.0157,0.0157,0.0157,0.0157,0.01575,0.01575,0.01575,0.01575,0.01575,0.01562,0.01562,0.01562,0.01562,0.01562,0.015349999999999999,0.015349999999999999,0.015349999999999999,0.015349999999999999,0.015349999999999999,0.01519,0.01519,0.01519,0.01519,0.01519,0.015289999999999998,0.015289999999999998,0.015289999999999998,0.015289999999999998,0.015289999999999998,0.015385,0.015385,0.015385,0.015385,0.015385,0.015525,0.015525,0.015525,0.015525,0.015525
BEN,0.045285000000000006,0.045285000000000006,0.045285000000000006,0.045285000000000006,0.045285000000000006,0.057025,0.057025,0.057025,0.057025,0.057025,0.063625,0.063625,0.063625,0.063625,0.063625,0.065055,0.065055,0.065055,0.065055,0.065055,0.064705,0.064705,0.064705,0.064705,0.064705,0.062895,0.062895,0.062895,0.062895,0.062895,0.059550000000000006,0.059550000000000006,0.059550000000000006,0.059550000000000006,0.059550000000000006,0.055499999999999994,0.055499999999999994,0.055499999999999994,0.055499999999999994,0.055499999999999994,0.05118,0.05118,0.05118,0.05118,0.05118,0.046935,0.046935,0.046935,0.046935,0.046935,0.04271,0.04271,0.04271,0.04271,0.04271,0.040365,0.040365,0.040365,0.040365,0.040365,0.03782,0.03782,0.03782,0.03782,0.03782,0.034875,0.034875,0.034875,0.034875,0.034875,0.031975,0.031975,0.031975,0.031975,0.031975,0.030355,0.030355,0.030355,0.030355,0.030355
BFA,0.04343,0.04343,0.04343,0.04343,0.04343,0.05602,0.05602,0.05602,0.05602,0.05602,0.06069,0.06069,0.06069,0.06069,0.06069,0.062270000000000006,0.062270000000000006,0.062270000000000006,0.062270000000000006,0.062270000000000006,0.06215999999999999,0.06215999999999999,0.06215999999999999,0.06215999999999999,0.06215999999999999,0.060215,0.060215,0.060215,0.060215,0.060215,0.058515,0.058515,0.058515,0.058515,0.058515,0.05696999999999999,0.05696999999999999,0.05696999999999999,0.05696999999999999,0.05696999999999999,0.05481,0.05481,0.05481,0.05481,0.05481,0.051795,0.051795,0.051795,0.051795,0.051795,0.047965,0.047965,0.047965,0.047965,0.047965,0.043995,0.043995,0.043995,0.043995,0.043995,0.039935,0.039935,0.039935,0.039935,0.039935,0.0361,0.0361,0.0361,0.0361,0.0361,0.032670000000000005,0.032670000000000005,0.032670000000000005,0.032670000000000005,0.032670000000000005,0.030025000000000003,0.030025000000000003,0.030025000000000003,0.030025000000000003,0.030025000000000003
BGD,0.055125,0.055125,0.055125,0.055125,0.055125,0.060564999999999994,0.060564999999999994,0.060564999999999994,0.060564999999999994,0.060564999999999994,0.06225,0.06225,0.06225,0.06225,0.06225,0.060140000000000006,0.060140000000000006,0.060140000000000006,0.060140000000000006,0.060140000000000006,0.05616,0.05616,0.05616,0.05616,0.05616,0.05216,0.05216,0.05216,0.05216,0.05216,0.048380000000000006,0.048380000000000006,0.048380000000000006,0.048380000000000006,0.048380000000000006,0.046905,0.046905,0.046905,0.046905,0.046905,0.04381,0.04381,0.04381,0.04381,0.04381,0.039605,0.039605,0.039605,0.039605,0.039605,0.034805,0.034805,0.034805,0.034805,0.034805,0.030495,0.030495,0.030495,0.030495,0.030495,0.027025,0.027025,0.027025,0.027025,0.027025,0.024820000000000002,0.024820000000000002,0.024820000000000002,0.024820000000000002,0.024820000000000002,0.024529999999999996,0.024529999999999996,0.024529999999999996,0.024529999999999996,0.024529999999999996,0.024925000000000003,0.024925000000000003,0.024925000000000003,0.024925000000000003,0.024925000000000003
BGR,0.042755,0.042755,0.042755,0.042755,0.042755,0.03983,0.03983,0.03983,0.03983,0.03983,0.034655000000000005,0.034655000000000005,0.034655000000000005,0.034655000000000005,0.034655000000000005,0.028585,0.028585,0.028585,0.028585,0.028585,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.024024999999999998,0.0208,0.0208,0.0208,0.0208,0.0208,0.019860000000000003,0.019860000000000003,0.019860000000000003,0.019860000000000003,0.019860000000000003,0.020425,0.020425,0.020425,0.020425,0.020425,0.020970000000000003,0.020970000000000003,0.020970000000000003,0.020970000000000003,0.020970000000000003,0.020435000000000002,0.020435000000000002,0.020435000000000002,0.020435000000000002,0.020435000000000002,0.019535,0.019535,0.019535,0.019535,0.019535,0.019155000000000002,0.019155000000000002,0.019155000000000002,0.019155000000000002,0.019155000000000002,0.0188,0.0188,0.0188,0.0188,0.0188,0.01888,0.01888,0.01888,0.01888,0.01888,0.018825,0.018825,0.018825,0.018825,0.018825,0.01841,0.01841,0.01841,0.01841,0.01841
BHR,0.027574999999999995,0.027574999999999995,0.027574999999999995,0.027574999999999995,0.027574999999999995,0.027979999999999998,0.027979999999999998,0.027979999999999998,0.027979999999999998,0.027979999999999998,0.026935,0.026935,0.026935,0.026935,0.026935,0.024945,0.024945,0.024945,0.024945,0.024945,0.022665000000000005,0.022665000000000005,0.022665000000000005,0.022665000000000005,0.022665000000000005,0.02071,0.02071,0.02071,0.02071,0.02071,0.020069999999999998,0.020069999999999998,0.020069999999999998,0.020069999999999998,0.020069999999999998,0.019770000000000003,0.019770000000000003,0.019770000000000003,0.019770000000000003,0.019770000000000003,0.01892,0.01892,0.01892,0.01892,0.01892,0.017785000000000002,0.017785000000000002,0.017785000000000002,0.017785000000000002,0.017785000000000002,0.016565,0.016565,0.016565,0.016565,0.016565,0.01578,0.01578,0.01578,0.01578,0.01578,0.01523,0.01523,0.01523,0.01523,0.01523,0.01487,0.01487,0.01487,0.01487,0.01487,0.014595,0.014595,0.014595,0.014595,0.014595,0.014565,0.014565,0.014565,0.014565,0.014565
BHS,0.01975,0.01975,0.01975,0.01975,0.01975,0.02321,0.02321,0.02321,0.02321,0.02321,0.023705,0.023705,0.023705,0.023705,0.023705,0.022535,0.022535,0.022535,0.022535,0.022535,0.021755,0.021755,0.021755,0.021755,0.021755,0.019604999999999997,0.019604999999999997,0.019604999999999997,0.019604999999999997,0.019604999999999997,0.018564999999999998,0.018564999999999998,0.018564999999999998,0.018564999999999998,0.018564999999999998,0.01765,0.01765,0.01765,0.01765,0.01765,0.017225,0.017225,0.017225,0.017225,0.017225,0.01703,0.01703,0.01703,0.01703,0.01703,0.016125,0.016125,0.016125,0.016125,0.016125,0.015865,0.015865,0.015865,0.015865,0.015865,0.015445,0.015445,0.015445,0.015445,0.015445,0.01572,0.01572,0.01572,0.01572,0.01572,0.01586,0.01586,0.01586,0.01586,0.01586,0.01547,0.01547,0.01547,0.01547,0.01547
BIH,0.051754999999999995,0.051754999999999995,0.051754999999999995,0.051754999999999995,0.051754999999999995,0.04594,0.04594,0.04594,0.04594,0.04594,0.03994,0.03994,0.03994,0.03994,0.03994,0.033545,0.033545,0.033545,0.033545,0.033545,0.02827,0.02827,0.02827,0.02827,0.02827,0.024585,0.024585,0.024585,0.024585,0.024585,0.022695,0.022695,0.022695,0.022695,0.022695,0.022219999999999997,0.022219999999999997,0.022219999999999997,0.022219999999999997,0.022219999999999997,0.020795,0.020795,0.020795,0.020795,0.020795,0.01998,0.01998,0.01998,0.01998,0.01998,0.019155,0.019155,0.019155,0.019155,0.019155,0.018215000000000002,0.018215000000000002,0.018215000000000002,0.018215000000000002,0.018215000000000002,0.017945,0.017945,0.017945,0.017945,0.017945,0.01792,0.01792,0.01792,0.01792,0.01792,0.017685,0.017685,0.017685,0.017685,0.017685,0.017905,0.017905,0.017905,0.017905,0.017905
BLR,0.035435,0.035435,0.035435,0.035435,0.035435,0.032215,0.032215,0.032215,0.032215,0.032215,0.02945,0.02945,0.02945,0.02945,0.02945,0.025400000000000002,0.025400000000000002,0.025400000000000002,0.025400000000000002,0.025400000000000002,0.02262,0.02262,0.02262,0.02262,0.02262,0.020790000000000003,0.020790000000000003,0.020790000000000003,0.020790000000000003,0.020790000000000003,0.020680000000000004,0.020680000000000004,0.020680000000000004,0.020680000000000004,0.020680000000000004,0.021580000000000002,0.021580000000000002,0.021580000000000002,0.021580000000000002,0.021580000000000002,0.0219,0.0219,0.0219,0.0219,0.0219,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.019885,0.019885,0.019885,0.019885,0.019885,0.019225,0.019225,0.019225,0.019225,0.019225,0.01901,0.01901,0.01901,0.01901,0.01901,0.01891,0.01891,0.01891,0.01891,0.01891,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.018994999999999998,0.01872,0.01872,0.01872,0.01872,0.01872
BLZ,0.036169999999999994,0.036169999999999994,0.036169999999999994,0.036169999999999994,0.036169999999999994,0.039675,0.039675,0.039675,0.039675,0.039675,0.03891,0.03891,0.03891,0.03891,0.03891,0.036415,0.036415,0.036415,0.036415,0.036415,0.03393500000000001,0.03393500000000001,0.03393500000000001,0.03393500000000001,0.03393500000000001,0.03207,0.03207,0.03207,0.03207,0.03207,0.03028,0.03028,0.03028,0.03028,0.03028,0.028495,0.028495,0.028495,0.028495,0.028495,0.027249999999999996,0.027249999999999996,0.027249999999999996,0.027249999999999996,0.027249999999999996,0.02819,0.02819,0.02819,0.02819,0.02819,0.028945,0.028945,0.028945,0.028945,0.028945,0.029179999999999998,0.029179999999999998,0.029179999999999998,0.029179999999999998,0.029179999999999998,0.027995,0.027995,0.027995,0.027995,0.027995,0.026695,0.026695,0.026695,0.026695,0.026695,0.025660000000000002,0.025660000000000002,0.025660000000000002,0.025660000000000002,0.025660000000000002,0.024870000000000003,0.024870000000000003,0.024870000000000003,0.024870000000000003,0.024870000000000003
BOL,0.04149,0.04149,0.04149,0.04149,0.04149,0.04993500000000001,0.04993500000000001,0.04993500000000001,0.04993500000000001,0.04993500000000001,0.05406,0.05406,0.05406,0.05406,0.05406,0.05348,0.05348,0.05348,0.05348,0.05348,0.050605,0.050605,0.050605,0.050605,0.050605,0.045935000000000004,0.045935000000000004,0.045935000000000004,0.045935000000000004,0.045935000000000004,0.041035,0.041035,0.041035,0.041035,0.041035,0.036504999999999996,0.036504999999999996,0.036504999999999996,0.036504999999999996,0.036504999999999996,0.032325000000000007,0.032325000000000007,0.032325000000000007,0.032325000000000007,0.032325000000000007,0.02898,0.02898,0.02898,0.02898,0.02898,0.02652,0.02652,0.02652,0.02652,0.02652,0.026025,0.026025,0.026025,0.026025,0.026025,0.02638,0.02638,0.02638,0.02638,0.02638,0.02689,0.02689,0.02689,0.02689,0.02689,0.02703,0.02703,0.02703,0.02703,0.02703,0.026625000000000003,0.026625000000000003,0.026625000000000003,0.026625000000000003,0.026625000000000003
BRA,0.032535,0.032535,0.032535,0.032535,0.032535,0.03397,0.03397,0.03397,0.03397,0.03397,0.036485000000000004,0.036485000000000004,0.036485000000000004,0.036485000000000004,0.036485000000000004,0.036355,0.036355,0.036355,0.036355,0.036355,0.03459,0.03459,0.03459,0.03459,0.03459,0.03169,0.03169,0.03169,0.03169,0.03169,0.029025000000000002,0.029025000000000002,0.029025000000000002,0.029025000000000002,0.029025000000000002,0.027299999999999998,0.027299999999999998,0.027299999999999998,0.027299999999999998,0.027299999999999998,0.025814999999999998,0.025814999999999998,0.025814999999999998,0.025814999999999998,0.025814999999999998,0.02479,0.02479,0.02479,0.02479,0.02479,0.024215,0.024215,0.024215,0.024215,0.024215,0.02349,0.02349,0.02349,0.02349,0.02349,0.022699999999999998,0.022699999999999998,0.022699999999999998,0.022699999999999998,0.022699999999999998,0.022275000000000003,0.022275000000000003,0.022275000000000003,0.022275000000000003,0.022275000000000003,0.021835,0.021835,0.021835,0.021835,0.021835,0.02131,0.02131,0.02131,0.02131,0.02131
BRB,0.007135000000000002,0.007135000000000002,0.007135000000000002,0.007135000000000002,0.007135000000000002,0.01902,0.01902,0.01902,0.01902,0.01902,0.026090000000000002,0.026090000000000002,0.026090000000000002,0.026090000000000002,0.026090000000000002,0.028285,0.028285,0.028285,0.028285,0.028285,0.027925,0.027925,0.027925,0.027925,0.027925,0.026135,0.026135,0.026135,0.026135,0.026135,0.02423,0.02423,0.02423,0.02423,0.02423,0.023185,0.023185,0.023185,0.023185,0.023185,0.02262,0.02262,0.02262,0.02262,0.02262,0.022810000000000004,0.022810000000000004,0.022810000000000004,0.022810000000000004,0.022810000000000004,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.022330000000000003,0.021795,0.021795,0.021795,0.021795,0.021795,0.021595,0.021595,0.021595,0.021595,0.021595,0.021425,0.021425,0.021425,0.021425,0.021425,0.020839999999999997,0.020839999999999997,0.020839999999999997,0.020839999999999997,0.020839999999999997,0.020194999999999998,0.020194999999999998,0.020194999999999998,0.020194999999999998,0.020194999999999998
BRN,-0.009645,-0.009645,-0.009645,-0.009645,-0.009645,0.0019549999999999984,0.0019549999999999984,0.0019549999999999984,0.0019549999999999984,0.0019549999999999984,0.011165000000000001,0.011165000000000001,0.011165000000000001,0.011165000000000001,0.011165000000000001,0.016395,0.016395,0.016395,0.016395,0.016395,0.01924,0.01924,0.01924,0.01924,0.01924,0.022665,0.022665,0.022665,0.022665,0.022665,0.023830000000000004,0.023830000000000004,0.023830000000000004,0.023830000000000004,0.023830000000000004,0.02369,0.02369,0.02369,0.02369,0.02369,0.02228,0.02228,0.02228,0.02228,0.02228,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.021079999999999998,0.019885,0.019885,0.019885,0.019885,0.019885,0.0191,0.0191,0.0191,0.0191,0.0191,0.01859,0.01859,0.01859,0.01859,0.01859,0.01818,0.01818,0.01818,0.01818,0.01818,0.018115,0.018115,0.018115,0.018115,0.018115,0.017965000000000002,0.017965000000000002,0.017965000000000002,0.017965000000000002,0.017965000000000002
BTN,0.066925,0.066925,0.066925,0.066925,0.066925,0.055069999999999994,0.055069999999999994,0.055069999999999994,0.055069999999999994,0.055069999999999994,0.046685000000000004,0.046685000000000004,0.046685000000000004,0.046685000000000004,0.046685000000000004,0.041855,0.041855,0.041855,0.041855,0.041855,0.038695,0.038695,0.038695,0.038695,0.038695,0.035934999999999995,0.035934999999999995,0.035934999999999995,0.035934999999999995,0.035934999999999995,0.033115,0.033115,0.033115,0.033115,0.033115,0.03077,0.03077,0.03077,0.03077,0.03077,0.029359999999999997,0.029359999999999997,0.029359999999999997,0.029359999999999997,0.029359999999999997,0.027815,0.027815,0.027815,0.027815,0.027815,0.026205,0.026205,0.026205,0.026205,0.026205,0.024579999999999998,0.024579999999999998,0.024579999999999998,0.024579999999999998,0.024579999999999998,0.02291,0.02291,0.02291,0.02291,0.02291,0.021515,0.021515,0.021515,0.021515,0.021515,0.02012,0.02012,0.02012,0.02012,0.02012,0.019115,0.019115,0.019115,0.019115,0.019115
